Datetime,1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
2023-06-23 16:00:00+02:00,226349,27866,19382,66528,180875,61240,1209907,622099,187308,34172
2023-06-23 17:00:00+02:00,71830,20400,12179,46535,127867,50296,913468,374988,157662,23662
2023-06-26 09:00:00+02:00,0,0,0,0,0,0,0,0,132721,0
2023-06-26 10:00:00+02:00,209378,15176,13928,42575,160271,81885,1007088,523608,0,14251
2023-06-26 11:00:00+02:00,97028,20655,9527,51940,88293,25591,354573,213611,106879,15046
2023-06-26 12:00:00+02:00,59616,15753,8491,32405,91112,16510,309320,166238,137496,10620
2023-06-26 13:00:00+02:00,79138,12777,5568,26748,39364,17709,367863,361140,214120,7485
2023-06-26 14:00:00+02:00,91520,11182,8814,23601,101800,19682,563035,234382,123715,9109
2023-06-26 15:00:00+02:00,84864,23413,11179,37006,83830,45380,814171,384143,100402,35058
2023-06-26 16:00:00+02:00,79469,36024,22362,31717,120719,28212,333638,525139,243650,12773
2023-06-26 17:00:00+02:00,62254,16679,21889,24503,69666,51377,352092,235691,194755,21393
2023-06-27 09:00:00+02:00,0,0,0,0,0,0,0,0,112172,0
2023-06-27 10:00:00+02:00,57394,27211,13218,26158,122262,45276,789885,384956,0,21292
2023-06-27 11:00:00+02:00,75022,20374,11270,28415,129046,38138,1006846,319258,98979,17159
2023-06-27 12:00:00+02:00,34312,9519,7814,32262,86127,27464,317639,293164,177755,12401
2023-06-27 13:00:00+02:00,80791,11488,12711,27357,69086,65073,410950,265656,129786,8946
2023-06-27 14:00:00+02:00,55978,7786,6487,40788,101402,43183,337468,337275,386353,21769
2023-06-27 15:00:00+02:00,67363,18403,7012,51798,96392,30558,232082,440906,78067,28404
2023-06-27 16:00:00+02:00,130677,31282,19916,74387,172375,95956,566299,498934,152626,55334
2023-06-27 17:00:00+02:00,37103,27793,11164,53344,103791,64422,556749,493837,127610,18321
2023-06-28 09:00:00+02:00,0,0,0,0,0,0,0,0,119852,0
2023-06-28 10:00:00+02:00,126561,20814,3745,38606,331427,30545,374111,733072,0,45010
2023-06-28 11:00:00+02:00,58238,8501,4298,31425,202504,32643,417847,332890,100691,73485
2023-06-28 12:00:00+02:00,63827,8948,4100,25224,190472,19510,268069,351390,153063,21770
2023-06-28 13:00:00+02:00,43820,5996,4858,15479,198357,14271,132057,249378,159736,13343
2023-06-28 14:00:00+02:00,179104,6263,4863,27073,216493,13043,139667,191242,239562,15488
2023-06-28 15:00:00+02:00,758793,15697,5507,55346,227711,44390,440302,455270,115564,12387
2023-06-28 16:00:00+02:00,151066,53920,14505,53111,249389,62235,245947,660104,156281,22819
2023-06-28 17:00:00+02:00,89618,29372,19605,52235,254585,73799,359730,407732,239493,20950
2023-06-29 09:00:00+02:00,0,0,0,0,0,0,0,0,185383,0
2023-06-29 10:00:00+02:00,110039,17006,13983,31716,184897,46824,936393,296950,0,11608
2023-06-29 11:00:00+02:00,64327,18058,12474,27518,75690,44083,330138,167465,240348,17321
2023-06-29 12:00:00+02:00,93827,19813,4985,17068,71441,32307,238692,250298,183781,10824
2023-06-29 13:00:00+02:00,74717,11345,8201,23568,101113,22503,205216,139471,159015,7709
2023-06-29 14:00:00+02:00,65637,11374,12463,27695,69503,23676,153582,180869,108053,12676
2023-06-29 15:00:00+02:00,111923,24127,10962,50291,106605,46399,980493,270125,415595,10665
2023-06-29 16:00:00+02:00,81986,34654,10994,42773,136174,56082,694233,299334,156868,8181
2023-06-29 17:00:00+02:00,69043,20749,10008,41440,102094,46409,277233,266656,173492,9163
2023-06-30 09:00:00+02:00,0,0,0,0,0,0,0,0,195304,0
2023-06-30 10:00:00+02:00,97279,45299,9288,106924,93869,39625,564503,287206,0,29605
2023-06-30 11:00:00+02:00,49628,90040,12801,130926,283838,88087,771391,899126,343219,17665
2023-06-30 12:00:00+02:00,39672,30705,6786,51046,130347,34436,1193219,333175,277388,10913
2023-06-30 13:00:00+02:00,68619,85302,75302,110800,199082,103358,452710,782218,120296,31936
2023-06-30 14:00:00+02:00,29742,15906,7808,39390,111254,39443,195937,296731,578949,38377
2023-06-30 15:00:00+02:00,43421,28145,12664,72972,133318,96016,340108,425462,236435,16652
2023-06-30 16:00:00+02:00,84680,35957,34572,66797,135044,71591,328786,425688,191855,21539
2023-06-30 17:00:00+02:00,116861,33924,15029,44238,193853,47629,291163,287887,160658,16515
2023-07-03 09:00:00+02:00,0,0,0,0,0,0,0,0,211684,0
2023-07-03 10:00:00+02:00,54668,30214,13903,63171,172815,33834,592739,386798,0,7827
2023-07-03 11:00:00+02:00,51448,31683,9380,49607,166167,46597,304735,298730,134409,12340
2023-07-03 12:00:00+02:00,48826,18661,11589,31167,65045,20515,644851,369202,152215,12105
2023-07-03 13:00:00+02:00,31736,12110,17184,79964,73259,20726,278477,609918,81323,5488
2023-07-03 14:00:00+02:00,52855,19695,35042,36016,83505,30164,147852,415754,71160,11741
2023-07-03 15:00:00+02:00,40762,29865,24351,32715,79061,31199,482625,406195,91628,20013
2023-07-03 16:00:00+02:00,57932,25825,11577,58535,113190,31876,326307,347627,258633,9184
2023-07-03 17:00:00+02:00,40985,17503,9660,112810,128545,29298,197404,295711,422377,11994
2023-07-04 09:00:00+02:00,0,0,0,0,0,0,0,0,239587,0
2023-07-04 10:00:00+02:00,59407,27574,8027,40886,54072,27284,389664,187412,0,24791
2023-07-04 11:00:00+02:00,68852,37766,6726,18216,70874,49281,113439,456619,140160,16337
2023-07-04 12:00:00+02:00,92927,8200,10590,30376,41656,34743,325976,169510,134880,10521
2023-07-04 13:00:00+02:00,22038,10627,7816,29042,30561,21537,192136,125623,116001,12866
2023-07-04 14:00:00+02:00,29338,8458,6795,63612,84165,19426,466039,116931,63208,18136
2023-07-04 15:00:00+02:00,1047225,18262,10171,45427,235374,27007,245177,104202,67122,22329
2023-07-04 16:00:00+02:00,798768,16602,0,70498,0,39468,0,127567,106877,11559
2023-07-04 17:00:00+02:00,161887,9483,87036,47712,983578,58827,3913012,109120,93927,11669
2023-07-05 09:00:00+02:00,0,0,0,0,0,0,0,0,130358,0
2023-07-05 10:00:00+02:00,62626,18203,6037,179405,81116,38572,1596874,174104,0,17659
2023-07-05 11:00:00+02:00,59932,11277,5528,83189,150140,37019,943156,155828,132684,13417
2023-07-05 12:00:00+02:00,61960,9698,10749,35540,72389,27426,318993,117560,127394,25140
2023-07-05 13:00:00+02:00,56759,29452,17806,73759,50774,25998,333241,261714,117572,6416
2023-07-05 14:00:00+02:00,61488,10252,10369,112861,79595,35792,432404,137887,97780,7817
2023-07-05 15:00:00+02:00,113274,24130,16981,131007,270593,73674,518090,489243,428031,21272
2023-07-05 16:00:00+02:00,62438,35987,47168,190259,169048,67102,579798,429745,186667,17957
2023-07-05 17:00:00+02:00,44536,26640,14210,113816,389104,36635,708317,257675,389006,12645
2023-07-06 09:00:00+02:00,0,0,0,0,0,0,0,0,198562,0
2023-07-06 10:00:00+02:00,47735,47734,11073,69596,125177,75489,533587,313798,0,31488
2023-07-06 11:00:00+02:00,39868,37142,21579,53954,192235,41123,305276,133407,227606,27069
2023-07-06 12:00:00+02:00,16341,31061,13379,77338,104489,21822,241277,287725,213675,13441
2023-07-06 13:00:00+02:00,17003,38492,6895,58578,73682,32078,169473,361095,111373,17772
2023-07-06 14:00:00+02:00,22669,45815,16942,71999,107943,43831,307751,258843,193963,23793
2023-07-06 15:00:00+02:00,39638,76249,38819,135292,287157,70251,760643,601326,202648,64736
2023-07-06 16:00:00+02:00,52801,49552,40321,154827,320119,129302,511224,774911,449153,65910
2023-07-06 17:00:00+02:00,48141,47170,48682,168178,277822,129313,392503,646329,332618,68602
2023-07-07 09:00:00+02:00,0,0,0,0,0,0,0,0,340137,0
2023-07-07 10:00:00+02:00,38030,30952,7232,56530,382900,75554,270948,327045,0,82919
2023-07-07 11:00:00+02:00,30900,52540,27667,111984,430515,103449,923075,605947,269939,85378
2023-07-07 12:00:00+02:00,75145,14365,19165,57021,443218,30602,331751,177081,220397,48729
2023-07-07 13:00:00+02:00,66214,28674,74119,97987,438979,100341,358030,1069177,199977,39931
2023-07-07 14:00:00+02:00,86732,30822,27282,69009,424787,38252,238417,426862,438155,52716
2023-07-07 15:00:00+02:00,53358,19670,13721,70944,454740,65861,651217,514948,289847,64456
2023-07-07 16:00:00+02:00,53318,26728,19040,91410,401316,88972,1012527,496765,312658,43865
2023-07-07 17:00:00+02:00,33249,13007,6121,98706,237595,76710,777531,332350,0,31968
2023-07-10 09:00:00+02:00,0,0,0,0,0,0,0,0,2710371,0
2023-07-10 10:00:00+02:00,19108,12101,11182,61150,127772,44190,2722308,202619,0,25088
2023-07-10 11:00:00+02:00,27867,12781,10426,51163,189160,43664,2106176,191249,125604,16141
2023-07-10 12:00:00+02:00,11296,4044,1694,28164,87805,15401,298717,95167,129977,8748
2023-07-10 13:00:00+02:00,34211,7636,2860,45599,561382,56647,185871,174445,68818,13884
2023-07-10 14:00:00+02:00,18871,7271,9973,50432,252457,19144,282369,146598,123086,14267
2023-07-10 15:00:00+02:00,27159,24343,24139,69180,134204,34833,555024,218400,136369,20283
2023-07-10 16:00:00+02:00,25928,16886,39230,87655,193617,51935,336011,313355,298778,19697
2023-07-10 17:00:00+02:00,54389,14405,15102,50751,136868,45671,246829,368417,357520,9835
2023-07-11 09:00:00+02:00,0,0,0,0,151040,0,0,0,339558,0
2023-07-11 10:00:00+02:00,68765,7801,10401,42558,164822,123053,305935,172279,422027,10230
2023-07-11 11:00:00+02:00,47855,9512,8992,51150,149355,45743,931122,118382,188483,10696
2023-07-11 12:00:00+02:00,21612,15701,6722,40029,69246,40813,233743,104495,84647,0
2023-07-11 13:00:00+02:00,23389,8503,4315,37486,105932,35810,162517,110489,159821,93535
2023-07-11 14:00:00+02:00,15543,24145,13038,53224,253101,91732,5128387,175303,163872,26969
2023-07-11 15:00:00+02:00,20788,16976,15204,58568,67498,78281,2213860,180371,384541,28328
2023-07-11 16:00:00+02:00,48117,34661,9024,71353,110987,36234,808080,158202,225138,17834
2023-07-11 17:00:00+02:00,21116,20829,7733,76029,154294,39031,1157774,199157,488593,16318
2023-07-12 09:00:00+02:00,0,0,0,0,0,0,0,0,249971,0
2023-07-12 10:00:00+02:00,25356,15191,16427,88185,355941,27801,1131885,314647,0,34107
2023-07-12 11:00:00+02:00,24847,13685,22803,28532,318082,32167,298920,152509,265349,17017
2023-07-12 12:00:00+02:00,51547,8048,7426,27653,130654,15999,781949,177730,68283,21337
2023-07-12 13:00:00+02:00,19385,10839,9134,15386,181806,14969,288875,110382,273276,17359
2023-07-12 14:00:00+02:00,37456,23879,22742,97365,524652,41616,821536,315817,182072,27085
2023-07-12 15:00:00+02:00,50667,25327,28645,79693,396333,74176,416180,382132,181362,54803
2023-07-12 16:00:00+02:00,56073,34052,37590,81696,359837,60157,362704,488592,176328,18384
2023-07-12 17:00:00+02:00,52391,18981,29605,62634,359537,48029,479021,310041,190937,20453
2023-07-13 09:00:00+02:00,0,0,0,76061,1175361,0,0,705762,256385,0
2023-07-13 10:00:00+02:00,34682,11837,26969,43816,430605,31793,1101059,397310,166068,15194
2023-07-13 11:00:00+02:00,57306,9288,34182,43556,301811,20908,510525,444694,151769,14223
2023-07-13 12:00:00+02:00,33056,16346,20165,33624,155902,33100,426533,309301,155667,11936
2023-07-13 13:00:00+02:00,26000,9449,25598,30731,114802,19502,470346,133025,157348,9386
2023-07-13 14:00:00+02:00,35365,28669,11843,36556,135813,16295,485043,289654,61391,19340
2023-07-13 15:00:00+02:00,50022,43497,28368,63816,197801,55266,1161295,361572,295083,23467
2023-07-13 16:00:00+02:00,71028,23277,26109,45882,143843,34508,1040668,623110,194062,33681
2023-07-13 17:00:00+02:00,28156,34139,12993,32894,110844,31410,581892,205610,199444,11842
2023-07-14 09:00:00+02:00,0,0,0,0,0,0,0,0,190703,0
2023-07-14 10:00:00+02:00,32330,15120,4017,22498,129099,45558,396225,418500,0,15255
2023-07-14 11:00:00+02:00,22555,42523,15097,89564,269798,90541,464858,785103,52460,9631
2023-07-14 12:00:00+02:00,27883,7704,3383,22197,147367,31496,782350,187143,44443,9048
2023-07-14 13:00:00+02:00,55927,62816,85269,63879,236840,65651,392714,781745,78779,24056
2023-07-14 14:00:00+02:00,31510,9612,5995,36574,80389,41928,1078341,231819,393211,12893
2023-07-14 15:00:00+02:00,317000,15835,14417,34395,307536,47045,770131,488017,101132,5834
2023-07-14 16:00:00+02:00,47266,26427,9586,75167,176556,43920,722899,438192,141972,34109
2023-07-14 17:00:00+02:00,38091,12877,17443,77756,177045,33051,519461,322674,103756,9419
2023-07-17 09:00:00+02:00,0,0,0,0,0,0,0,0,231108,0
2023-07-17 10:00:00+02:00,17771,18504,7084,22942,95067,26030,577718,327696,0,2821
2023-07-17 11:00:00+02:00,20565,19198,3851,54756,95771,22599,398093,205423,124469,12433
2023-07-17 12:00:00+02:00,14339,12492,2269,21581,77242,21445,169194,175595,209007,3840
2023-07-17 13:00:00+02:00,14737,10910,4300,29680,83042,12954,171586,197594,72098,19524
2023-07-17 14:00:00+02:00,7460,18394,4734,23797,60975,37982,343387,122199,61345,9411
2023-07-17 15:00:00+02:00,17964,26913,6250,53178,119529,46215,298695,295166,64865,44198
2023-07-17 16:00:00+02:00,11573,26044,19603,59781,94317,20246,690346,232564,126081,8449
2023-07-17 17:00:00+02:00,12283,24390,21129,54147,81651,32888,248827,182327,114011,9281
2023-07-18 09:00:00+02:00,0,0,0,0,0,0,0,0,78749,0
2023-07-18 10:00:00+02:00,143178,20848,7235,28806,252768,34346,626968,948528,0,13026
2023-07-18 11:00:00+02:00,65672,14648,6495,18701,133259,15292,270531,792144,90573,15111
2023-07-18 12:00:00+02:00,81474,19697,4879,17722,94790,17831,370015,825094,90813,8982
2023-07-18 13:00:00+02:00,42381,12319,6864,15954,70373,10245,1036158,409173,78143,10384
2023-07-18 14:00:00+02:00,103062,20830,8304,20329,62829,15152,1080634,535418,72350,6363
2023-07-18 15:00:00+02:00,78049,22231,10750,27803,227345,58721,852435,732516,161791,11192
2023-07-18 16:00:00+02:00,106157,63431,12630,37677,306555,27547,691557,450609,244735,25057
2023-07-18 17:00:00+02:00,199563,29905,17793,63062,245563,33854,497357,402695,167586,13600
2023-07-19 09:00:00+02:00,0,0,0,0,0,0,0,0,145480,0
2023-07-19 10:00:00+02:00,131455,16825,5510,23215,180303,42956,796433,254233,0,14277
2023-07-19 11:00:00+02:00,111292,17470,5879,25147,161018,70032,714655,131793,111397,7694
2023-07-19 12:00:00+02:00,83935,13071,8434,11455,129393,39444,250556,168855,111833,8871
2023-07-19 13:00:00+02:00,53428,9914,2584,79225,94295,27578,214954,123887,149291,6668
2023-07-19 14:00:00+02:00,50639,18044,7008,39986,78361,73495,709342,149330,69025,9623
2023-07-19 15:00:00+02:00,57359,39303,11282,48794,99059,26386,369326,331904,84537,17531
2023-07-19 16:00:00+02:00,78102,21865,16289,43501,137364,59961,787418,479996,163452,11475
2023-07-19 17:00:00+02:00,110603,25098,17489,46860,95488,26106,483714,358819,151174,29230
2023-07-20 09:00:00+02:00,0,0,0,0,0,0,0,0,115949,0
2023-07-20 10:00:00+02:00,25078,32961,13897,61485,198138,63907,862282,421701,0,18208
2023-07-20 11:00:00+02:00,31155,15903,13993,36777,157668,24198,334958,283718,155076,27525
2023-07-20 12:00:00+02:00,54235,14882,9107,48290,221250,31026,357638,225524,142149,7612
2023-07-20 13:00:00+02:00,49557,17320,11864,52711,88823,18948,127274,155009,84573,12536
2023-07-20 14:00:00+02:00,27301,16624,21892,85858,105360,29859,325545,187164,97462,7677
2023-07-20 15:00:00+02:00,44536,26167,42863,114415,131236,50523,853032,431645,260632,21030
2023-07-20 16:00:00+02:00,31328,54608,51372,101891,167768,48652,819716,549288,239475,13351
2023-07-20 17:00:00+02:00,21949,49131,30577,59173,129507,71907,427520,754358,218889,22553
2023-07-21 09:00:00+02:00,0,0,0,0,0,0,0,0,143809,0
2023-07-21 10:00:00+02:00,17498,21325,4981,27962,100253,57398,670839,144886,0,39775
2023-07-21 11:00:00+02:00,32583,42516,10950,123289,217990,53770,879805,1106970,109340,23862
2023-07-21 12:00:00+02:00,27091,12531,3722,27536,106647,34332,297566,165578,245639,53561
2023-07-21 13:00:00+02:00,99356,64616,169626,156150,402822,114807,660643,1121265,110795,110079
2023-07-21 14:00:00+02:00,37833,23016,11641,40366,98211,26445,263436,106735,717259,16193
2023-07-21 15:00:00+02:00,66824,35535,12883,50718,147869,56894,1688194,367178,70882,24065
2023-07-21 16:00:00+02:00,49723,22798,12182,53710,147758,47913,605405,394168,149021,32609
2023-07-21 17:00:00+02:00,26673,22605,56991,33947,127304,36783,218192,307349,152794,25899
2023-07-24 09:00:00+02:00,0,0,14164,0,150694,72172,1502594,825960,190146,24830
2023-07-24 10:00:00+02:00,62534,17954,4244,44227,100786,23211,462303,959213,228198,13081
2023-07-24 11:00:00+02:00,0,29546,12517,18427,53012,17927,727205,207806,198619,6254
2023-07-24 12:00:00+02:00,181855,12206,8019,20897,59579,25367,377740,239975,145767,7394
2023-07-24 13:00:00+02:00,24279,10161,7349,23056,67793,27845,410766,217587,86538,17785
2023-07-24 14:00:00+02:00,21912,19260,7303,52241,31365,14450,387492,101783,119166,13057
2023-07-24 15:00:00+02:00,31066,14608,11573,113609,80547,21651,360793,222685,147076,46909
2023-07-24 16:00:00+02:00,27885,19991,25387,38768,71588,33305,563090,146421,134583,84267
2023-07-24 17:00:00+02:00,20638,44789,44190,49146,94624,31783,757063,287879,0,24989
2023-07-25 09:00:00+02:00,0,0,0,0,0,0,0,0,1466015,0
2023-07-25 10:00:00+02:00,59359,95974,23560,42927,134129,20478,802835,217597,0,17094
2023-07-25 11:00:00+02:00,34888,138239,17360,28433,77715,20310,376001,208802,192873,28017
2023-07-25 12:00:00+02:00,66242,51557,55801,23187,95196,18221,173694,105791,120881,12332
2023-07-25 13:00:00+02:00,42386,48364,35083,30431,46160,20203,165829,109044,189539,9701
2023-07-25 14:00:00+02:00,41387,61608,25720,26689,85676,34587,387553,138325,59672,14581
2023-07-25 15:00:00+02:00,398439,71810,106104,36238,119406,51101,243224,183324,100138,19205
2023-07-25 16:00:00+02:00,493850,43134,48177,32593,181345,28384,407531,225415,218424,22203
2023-07-25 17:00:00+02:00,114360,65242,24594,35560,90746,30114,375427,153566,169714,23990
2023-07-26 09:00:00+02:00,0,0,0,0,0,0,0,0,124266,0
2023-07-26 10:00:00+02:00,45331,33842,23293,95507,71123,78864,896190,604510,0,9575
2023-07-26 11:00:00+02:00,59398,55662,29486,55190,74488,27848,516997,611186,160695,25919
2023-07-26 12:00:00+02:00,32439,20772,54926,41909,70171,34837,603536,752416,175575,13711
2023-07-26 13:00:00+02:00,18720,18651,40595,41817,89001,15915,376186,294140,121679,25106
2023-07-26 14:00:00+02:00,32744,17371,10670,44617,112065,41794,545230,1672701,132540,22908
2023-07-26 15:00:00+02:00,71864,28360,49491,94672,123553,67448,511561,597075,172746,28925
2023-07-26 16:00:00+02:00,80245,37850,54372,52898,124539,58288,372404,706480,220321,38394
2023-07-26 17:00:00+02:00,21991,34601,25850,35328,142125,43653,207066,405378,257354,16393
2023-07-27 09:00:00+02:00,0,0,0,0,0,0,0,0,177143,0
2023-07-27 10:00:00+02:00,32850,28900,25516,50977,143136,48053,1420775,442355,0,40625
2023-07-27 11:00:00+02:00,36426,16221,60983,25788,199625,32976,505164,430999,237906,120058
2023-07-27 12:00:00+02:00,15141,29963,29634,24611,87277,32316,283042,222559,187964,24476
2023-07-27 13:00:00+02:00,36595,35984,30703,32474,102061,35739,263280,204549,146898,27137
2023-07-27 14:00:00+02:00,49611,25022,37899,60803,182264,69803,3711482,454129,194478,30941
2023-07-27 15:00:00+02:00,46441,37769,25525,167112,160423,69629,1562306,746598,137069,61658
2023-07-27 16:00:00+02:00,53665,39733,32241,106405,184566,74583,939468,934130,175475,29303
2023-07-27 17:00:00+02:00,38455,27463,31067,67080,100368,64716,626356,487273,156980,24429
2023-07-28 09:00:00+02:00,0,0,0,0,0,0,0,0,239795,0
2023-07-28 10:00:00+02:00,74890,31533,39678,51000,760090,172653,572541,289175,0,47261
2023-07-28 11:00:00+02:00,67752,27671,18990,75026,1540827,29541,358166,348559,419899,25556
2023-07-28 12:00:00+02:00,18756,8442,10386,35149,674572,20791,370779,186789,644495,16641
2023-07-28 13:00:00+02:00,49843,22371,72813,66910,315921,71094,448018,518000,186708,33223
2023-07-28 14:00:00+02:00,24082,14096,25108,33434,272651,34276,228529,239523,441713,22299
2023-07-28 15:00:00+02:00,34839,45737,46295,88740,282250,43230,544394,510210,156705,32166
2023-07-28 16:00:00+02:00,51743,33499,16228,68770,386634,69681,695355,486501,237356,38233
2023-07-28 17:00:00+02:00,53269,32530,38819,58628,385434,52016,313177,672937,0,22834
2023-07-31 09:00:00+02:00,0,0,0,0,0,0,0,0,3713033,0
2023-07-31 10:00:00+02:00,66710,34773,9989,41864,177412,83098,286819,267598,0,27674
2023-07-31 11:00:00+02:00,22789,38038,9809,55613,248205,38502,214986,270777,133583,28737
2023-07-31 12:00:00+02:00,0,0,14895,0,0,23855,319961,178894,178157,0
2023-07-31 13:00:00+02:00,204223,144663,11975,259140,1094482,24029,119329,175364,241263,142255
2023-07-31 14:00:00+02:00,31013,27773,13188,30410,96678,25374,160570,322193,363175,11392
2023-07-31 15:00:00+02:00,35009,21171,14318,39213,147006,39988,261400,214511,186459,30092
2023-07-31 16:00:00+02:00,46843,25875,11564,39785,112459,28446,163216,388584,189911,33519
2023-07-31 17:00:00+02:00,43841,18237,28838,77119,91028,41940,323106,217236,144597,31450
2023-08-01 09:00:00+02:00,0,0,0,0,0,0,0,0,193364,0
2023-08-01 10:00:00+02:00,137767,30071,35202,76342,183409,612438,418394,131869,0,24954
2023-08-01 11:00:00+02:00,54826,14615,21093,52572,149737,371003,524036,154375,304313,31483
2023-08-01 12:00:00+02:00,31130,9667,12597,39483,56223,242809,220043,104045,127420,15573
2023-08-01 13:00:00+02:00,32238,15280,30138,36380,87215,137975,125716,154799,175115,18484
2023-08-01 14:00:00+02:00,67677,13299,37482,41694,71438,113182,238363,131962,123415,24904
2023-08-01 15:00:00+02:00,80800,20663,68325,61714,131941,207598,505461,262842,107524,24630
2023-08-01 16:00:00+02:00,105837,18532,57152,76638,153210,187365,566766,435613,175068,57503
2023-08-01 17:00:00+02:00,109517,10676,40173,53443,108010,122290,392106,229637,235346,19638
2023-08-02 09:00:00+02:00,0,0,0,0,0,0,0,0,160799,0
2023-08-02 10:00:00+02:00,49251,18910,33563,128655,204445,60171,561502,327378,0,16969
2023-08-02 11:00:00+02:00,120838,48739,19647,68309,98998,60249,367037,302904,232905,20988
2023-08-02 12:00:00+02:00,70135,11636,30884,35366,116805,48340,195482,295573,167498,38156
2023-08-02 13:00:00+02:00,55470,10225,13961,34291,52229,58714,233716,1435662,117310,17792
2023-08-02 14:00:00+02:00,15009,10656,8034,39322,100009,39529,452086,841887,127303,20070
2023-08-02 15:00:00+02:00,51439,24859,23114,45143,107679,50943,895595,1095681,80792,35658
2023-08-02 16:00:00+02:00,46787,27819,18291,84293,179489,72200,698441,781956,194456,37864
2023-08-02 17:00:00+02:00,23951,24157,22856,95128,107366,74753,529947,457605,234486,23623
2023-08-03 09:00:00+02:00,0,0,0,0,0,0,0,0,361387,0
2023-08-03 10:00:00+02:00,38404,38312,22812,89514,194772,185177,687289,2112745,0,31544
2023-08-03 11:00:00+02:00,22187,42217,6872,41268,57535,54852,919640,540119,235511,27121
2023-08-03 12:00:00+02:00,19593,30532,7158,31760,41317,43725,280070,499219,351251,16552
2023-08-03 13:00:00+02:00,14884,24003,7567,61924,163078,31658,385789,500849,172206,8073
2023-08-03 14:00:00+02:00,17363,13508,9869,69336,146415,35601,853422,498454,131357,27138
2023-08-03 15:00:00+02:00,28653,33078,20500,78760,259868,54526,1068092,622829,297986,31996
2023-08-03 16:00:00+02:00,36592,48913,33876,58935,276311,68549,888345,619851,691927,40282
2023-08-03 17:00:00+02:00,34657,31634,21544,53690,195561,73120,506398,729080,511041,22532
2023-08-04 09:00:00+02:00,0,0,0,0,0,0,813085,0,449031,0
2023-08-04 10:00:00+02:00,53723,14199,11932,41648,138293,45755,3267873,311029,0,29429
2023-08-04 11:00:00+02:00,33971,24958,9933,64832,204628,64555,1572107,589780,347214,29509
2023-08-04 12:00:00+02:00,23761,10640,3225,30704,57687,22453,703523,324520,275196,21485
2023-08-04 13:00:00+02:00,73180,15683,25263,87930,161789,46629,1031418,614662,126525,36616
2023-08-04 14:00:00+02:00,37311,25790,13663,83184,152496,34957,765009,764975,323183,20722
2023-08-04 15:00:00+02:00,18600,13305,11416,55352,109628,45791,1346884,469082,488068,24743
2023-08-04 16:00:00+02:00,22845,24554,10369,60618,147248,53380,1323105,649027,286643,19468
2023-08-04 17:00:00+02:00,15345,14642,11114,65409,59842,37608,499840,271962,206494,14042
2023-08-07 09:00:00+02:00,0,0,0,0,0,0,0,0,167615,0
2023-08-07 10:00:00+02:00,46727,12855,8277,27747,103488,35221,2260961,210778,0,23368
2023-08-07 11:00:00+02:00,15063,11962,10238,67637,70029,30995,1685591,270141,173026,9023
2023-08-07 12:00:00+02:00,25798,8543,11143,27308,78801,23352,1653288,534802,273141,8993
2023-08-07 13:00:00+02:00,24996,6247,4426,22764,58838,13794,1747262,290626,185766,10442
2023-08-07 14:00:00+02:00,24758,25827,5147,27561,43347,34112,871910,293522,178856,10655
2023-08-07 15:00:00+02:00,19717,18264,8263,61950,50812,28808,978927,201119,168874,31021
2023-08-07 16:00:00+02:00,35240,25743,10354,87609,93376,37899,779683,424682,259707,38306
2023-08-07 17:00:00+02:00,24329,16733,7677,46706,63085,28902,741249,217439,337897,20361
2023-08-08 09:00:00+02:00,0,0,0,0,0,0,0,0,390711,0
2023-08-08 10:00:00+02:00,29517,29595,12817,72860,79925,40004,1788533,254151,0,17760
2023-08-08 11:00:00+02:00,22225,14949,21151,77961,240736,69503,1250554,437419,261923,15885
2023-08-08 12:00:00+02:00,42459,24373,22614,86794,225902,82791,889937,585797,402545,19179
2023-08-08 13:00:00+02:00,17530,22909,18271,34965,139111,88752,1367177,577492,260110,15400
2023-08-08 14:00:00+02:00,9754,28413,20698,32215,109095,38600,1035789,421572,117622,13168
2023-08-08 15:00:00+02:00,14338,29376,40419,59383,168474,65607,1979380,732835,148965,18537
2023-08-08 16:00:00+02:00,22042,23152,28793,43209,97052,84523,638597,465374,437296,25248
2023-08-08 17:00:00+02:00,12902,22637,15237,54082,105156,38743,444669,484842,293251,14553
2023-08-09 09:00:00+02:00,0,0,0,0,0,0,0,0,279832,0
2023-08-09 10:00:00+02:00,31060,16978,13509,88742,155612,61389,789720,827678,0,13254
2023-08-09 11:00:00+02:00,13982,7617,5227,45102,80887,30491,289635,434274,827285,18336
2023-08-09 12:00:00+02:00,23475,8021,5258,26317,43478,25186,390235,290791,528890,5037
2023-08-09 13:00:00+02:00,15051,7572,21940,35331,42398,46022,186046,233069,325679,5995
2023-08-09 14:00:00+02:00,21395,19766,24219,35026,70602,26447,458495,260027,779965,15734
2023-08-09 15:00:00+02:00,36095,14662,24980,52590,143555,35104,289041,402949,784344,25968
2023-08-09 16:00:00+02:00,29771,11257,25654,72734,138378,29689,579663,579055,750845,22218
2023-08-09 17:00:00+02:00,27161,19385,23711,76955,137517,36341,732242,437303,406144,23188
2023-08-10 09:00:00+02:00,0,0,0,0,0,0,0,0,437121,0
2023-08-10 10:00:00+02:00,19812,29686,16267,206416,45450,31968,392675,597680,0,28913
