1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
735,146,283,85,1012,2910,533,326,139,1123
450,112,96,1308,805,30,644,2571,3629,2121
39,146,662,617,1043,182,1323,1985,4851,1832
138,134,188,1006,518,2,1916,3732,3601,1212
140,63,215,29,1009,540,2401,2811,2349,2086
3352,55,52,332,2861,2,1750,5509,11215,563
514,48,48,61,205,243,2125,2615,917,775
70,401,10,660,265,93,3569,623,1374,2403
166,262,50,1305,2131,95,769,8320,4694,1600
362,74,52,1945,1427,518,3774,5000,7041,224
14468,97,3,1325,3471,102,4903,5580,18795,222
177,184,52,305,527,243,804,4245,9040,488
302,103,989,1418,1788,318,1534,315,9800,1096
155,105,578,535,7560,1,954,2767,1537,2683
405,110,202,1067,710,148,14977,2032,633,3246
673,310,168,424,6731,93,13794,2809,609,5769
1206,284,1223,513,1744,258,10995,5786,6083,1715
3,82,375,294,6315,177,229,3548,6460,5916
3191,51,257,479,772,59,629,972,3254,3507
58,15,287,323,801,81,421,1111,726,2851
50,14,78,350,75,1039,579,200,4924,2459
24,78,885,187,885,575,18033,1000,12530,849
4156,334,130,135,165,218,2122,1399,8241,309
761,149,57,255,568,1376,7260,122,2545,1647
18,245,165,419,1029,486,1379,790,8724,2058
55,55,2476,715,407,530,3000,479,2449,5087
10,130,503,13,720,42,3000,4935,8300,2642
20,44,1381,315,953,63,2272,6130,6239,1667
82,161,173,150,3726,99,3901,161,5452,817
573,97,606,418,1370,207,301,81,3468,790
221,25,398,201,1846,30,2674,1975,9940,2890
52,90,240,18,68,232,790,1119,2309,1164
88,16,1658,1190,135,206,350,1008,2708,755
30,4,1,784,200,63,729,2487,6498,898
1298,175,230,224,977,228,502,1542,1815,2110
237,50,424,236,1880,304,3234,573,4857,549
50,146,344,860,3752,757,1371,380,4141,697
200,37,157,5,150,469,936,818,10952,1243
183,47,36,1267,523,498,2917,5000,799,731
218,107,44,844,696,649,2480,724,4748,377
638,272,47,631,368,361,6168,3930,1251,354
26,49,3618,612,427,36,3571,1960,3279,1306
241,18,79,655,21,1363,1330,6481,2624,493
28,34,220,367,900,26,1334,3966,8567,2768
1605,58,53,1606,3014,103,3520,9978,2709,55
26,878,134,196,900,129,1373,2560,7913,4913
60,115,201,398,2950,72,1200,3921,19470,1689
1082,79,48,205,659,416,914,468,8845,982
24,55,48,138,670,345,1814,3810,7442,885
56,23,310,333,2909,1021,12867,3300,35487,690
19,896,339,471,3503,103,2103,1227,877,1365
24,536,104,428,39,62,1520,5805,685,1076
784,398,132,323,675,13,2564,2420,18738,516
266,304,76,657,364,137,2730,567,7403,2143
68,101,22,198,3431,153,4482,13127,11783,1102
84,313,228,293,115,183,470,631,13843,1765
224,190,48,348,1777,43,8699,2519,16797,371
165,560,9,197,79,128,8,3355,7424,4477
1041,275,500,221,1410,313,2204,1953,511,1014
341,197,82,53,648,340,14,314,869,771
48,13,175,1702,4788,0,7381,400,23536,1979
784,23,152,406,2,58628,100,11575,8839,400
234,194,183,264,2262,28,3537,1643,5952,1235
898,132,88,297,895,176,4566,7626,50,89
117,281,306,79,2240,84,2203,36,70591,2121
24,60,150,127,2608,190,114,698,9829,2999
20,196,120,1167,401,205,16710,889,11637,238
544,146,48,369,2758,687,530,707,30601,1202
131,47,181,56,1372,5851,5843,3846,0,584
1076,944,251,376,1921,598,2210,1186,0,1361
762,120,53,425,6595,2145,924,11506,54166,608
416,109,80,180,5668,545,1809,656,1233,174
166,409,51,268,182,140,1949,4914,6417,0
178,65,122,638,1010,102,599,5611,11392,266905
4,188,111,2846,1194,251,26037,1711,1642,911
4658,135,65,686,500,1247,5334,564,1479,1802
98,17,78,265,956,192,2533,731,15096,835
1463,25,6,45,236,1015,14586,1201,15574,609
141,144,1,189,4234,282,12909,473,9452,871
300,142,53,0,570,180,460,446,4537,826
2305,43,12,81794,2881,28,6049,23502,11245,572
118,6,41,201,502,215,3974,3879,12565,2371
22,60,232,1279,163,311,4426,349,8423,382
8,414,238,646,1649,154,2168,200,9239,1586
1286,38,45,343,619,232,3044,2671,5068,1487
127,107,68,972,471,962,773,2034,1954,518
3943,70,171,306,4969,554,1431,96,5513,573
247,133,187,179,13983,260,4474,459,11295,3099
345,1667,68,339,5611,197,926,2127,2374,548
88,10,32,262,1129,1197,5530,4268,1174,2446
13,83,6,3948,7049,4744,1272,829,458,1404
186,238,286,427,1067,290,1700,23488,8568,1288
1471,52,60,1156,353,292,888,5030,1213,843
100,8,13,1070,3,429,5224,4427,1567,0
914,366,44,106,605,439,6076,4515,36674,26010
278,76,297,366,10376,166,11274,8468,2046,1280
3317,101,1500,108,1273,147,2593,6338,173,883
53,45,1301,60,1610,437,3275,6355,79390,2658
3450,60,653,174,3492,192,18619,6380,5749,4372
87,1299,308,358,3436,1199,679,8848,8705,4464
6249,137,145,1222,979,385,1647,71,2339,4318
1290,267,294,250,972,208,125,4123,85,2613
106,62,92,166,160,232,2680,28728,40112,1036
463,3562,21,241,66,469,2405,7519,11597,1434
3318,175,45,791,1,28,5509,9832,14592,303
224,2015,66,748,2095,226,5566,4573,7569,3210
2414,147,673,688,2688,0,2492,11296,1213,2529
997,120,490,387,210,86906,7885,971,1740,1407
463,88,103,125,397,132,3763,2398,2235,1185
218,19,121,593,770,32,2340,4155,3200,2081
65,168,304,224,1039,48,584,35876,27,555
52,156,1518,201,2792,134,2329,10566,2023,2616
7977,171,299,1014,2907,291,5710,6661,7,249
8685,72,266,3008,3,154,3031,21848,20,1821
3473,578,126,2656,692,236,1009,6006,13,1236
22068,907,523,2271,1741,148,414,1732,12415,2112
4800,69,190,4324,1109,1079,1590,5465,540,1184
27761,52,44,207,818,81,2561,477,1000,1639
31761,17,136,1018,1434,81,5470,2215,4256,1372
22153,386,712,191,712,292,2616,2465,3131,1044
29632,975,150,1464,1650,7273,375,6647,5589,899
28887,515,128,386,1235,185,3604,8563,2111,1293
8405,492,50,173,464,363,8207,28433,6587,1017
12419,1352,123,498,605,360,1654,6925,1806,3874
12557,479,44,42,2286,260,6373,2080,20000,4456
9779,318,59,396,3843,267,973,7930,0,4148
8322,583,32,58,665,28,13851,5855,481206,4897
6046,58,351,603,214,523,3068,12215,498,1129
933,260,97,229,564,138,17232,4924,14071,1422
4769,290,393,1886,1583,214,13103,2695,10636,453
22159,6,987,110,654,59,7370,4001,82008,1366
21097,70,123,711,578,1170,13245,7021,14445,830
3175,309,82,608,392,429,8167,9843,4494,578
806,548,145,206,5153,169,9520,3881,4093,1068
3974,545,70,312,1941,66,1018,4699,900,4651
9693,80,3506,1402,890,181,8744,856,19000,2659
2187,406,2339,777,1030,956,6143,1852,3085,1415
7888,18,343,124,1721,218,3308,2283,6642,1252
13471,15,360,330,503,568,974,663,45576,3368
2653,271,864,2039,180,213,9106,7079,3818,707
5404,342,397,940,425,191,7,253,8444,862
9034,383,185,57,6323,4,9445,3970,3630,373
5140,1096,4815,299,6729,281,557,849,1530,790
2833,32,191,261,183,696,6939,1480,1822,209
10903,52,84,20,1391,487,20267,9617,109693,2078
420,134,348,1420,1214,87,941,10285,5274,737
3611,247,2919,198,552,456,5091,4621,1318,1096
12568,265,54,200,9944,4,8957,2438,12253,1545
944,37,561,2,2619,105,3850,645,833,1736
17463,1683,403,281,78,250,4240,2265,2580,309
2737,1006,85,206,13092,186,914,2516,222,1577
4932,301,48,45,1121,41,5298,1870,16,1081
8978,202,169,87,5959,475,5053,266,1991,372
11312,84,101,274,3324,111,5578,852,2356,842
7855,413,0,478,2270,1472,2423,4344,2535,460
8763,182,115018,117,1916,441,121,463,8836,354
4084,1277,15,201,1777,217,4723,3668,4189,137
4018,160,99,818,330,1005,377,2392,150,335
1216,190,110,778,189,1541,4087,1647,2095,569
2056,110,151,772,4803,55,5818,2808,13524,555
773,193,72,223,4333,56,8816,51,4511,155
395,103,1249,257,3121,35,5484,1785,879,643
1929,1082,1112,218,1605,125,23821,4800,1567,1244
1182,135,732,183,32182,29,19779,324,3622,514
471,188,104,1157,7990,202,1114,1018,1913,395
1008,69,73,30,4060,65,11945,794,456,236
3681,855,242,677,1324,894,1805,737,470,203
8199,315,324,263,3730,442,4308,3495,100,677
7435,180,369,1987,2103,607,5546,7877,1120,991
8738,153,401,235,1868,387,1183,14140,11686,606
5908,128,1354,119,6334,1186,717,4527,4689,395
1224,453,289,20,1783,52,2966,5181,3403,655
2796,223,449,417,461,225,5118,5110,4509,105
2133,336,3686,225,3337,73,1020,6402,2801,164
891,403,270,2995,6418,78,1328,7435,500,524
2590,344,70,987,1555,106,485,23549,11092,528
845,237,370,255,1626,169,2769,4043,511,1347
532,242,58,3361,1938,269,750,946,2544,545
277,114,86,2089,1126,47,35668,605,8036,567
21384,741,76,2708,2269,142,7685,816,1772,3338
1711,759,565,2116,1717,120,4004,944,4513,958
1921,168,580,2174,2026,111,9247,6814,3843,703
14721,614,401,381,1340,2661,1698,6254,15094,308
11566,382,1023,474,100,271,4804,3100,4159,96
273,567,87,344,240,3,11204,6231,6262,2581
3369,271,387,3896,543,609,12230,490,3099,949
7355,644,430,1974,223,290,6476,6906,1072,834
487,867,263,700,705,141,9043,10653,2928,551
2160,176,474,3058,582,62,10915,2584,4458,515
217,350,72,266,496,53,3141,6287,60,641
2589,215,825,501,2609,136,57713,3554,1314,315
12158,888,1733,1140,246,120,75393,2555,740,1065
23214,501,2558,923,161,519,9643,6210,2400,684
4708,123,558,385,184,1886,29204,20270,219,415
986,183,184,10,1571,56,12998,9791,504,101
2688,420,404,606,942,385,7144,1207,3974,1031
5955,238,690,1425,177,253,11617,10875,2719,715
2972,177,168,504,740,246,73440,4933,3550,205
2458,240,52,232,284,70,50304,0,3098,52
9347,293,576,224,47,460,13697,7043,2103,734
13154,443,369,279,1325,2410,0,3855,100,257
6429,13,44,355,156,51,9161,16025,34281,740
381,126,371,220,765,140,13861,2840,7528,1302
292,56,365,444,261,6,3235,8634,1334,283
440,678,92,2475,5519,171,3489,12517,513,728
775,185,247,46,820,125,150,2359,10439,611
12648,301,705,1460,1428,114,5615,2982,3152,597
21079,231,273,227,1918,136,21245,2761,2006,320
9552,273,725,236,881,87,590,4536,17435,169
4869,162,101,1578,257,232,6190,11360,9119,9023
1679,447,222,46,2453,467,15000,6693,7,424
1444,212,544,1078,4066,796,3143,2675,6899,888
3749,370,1957,430,490,80,1000,19657,5492,1150
325,476,280,1181,1911,512,465,2996,2770,185
1742,375,286,44,66,396,1960,3354,417,526
6070,672,320,176,1467,64,17720,4166,5965,70
7796,388,489,834,340,360,31806,2434,2363,1656
6323,83,176,348,251,114,5715,1383,1485,112
12473,434,170,10,374,65,1305,5087,475,814
11250,505,627,346,139,128,5136,11859,14129,563
16300,551,44,144,1902,583,4274,693,7150,347
40,507,149,130,963,285,10897,734,5964,770
6047,236,212,153,1890,118,553,3329,4149,1314
10835,842,164,373,581,675,1387,13968,2926,765
4601,1010,246,483,82,98,3135,494,2800,461
14778,780,929,370,1076,112,1349,14715,3577,130
5180,872,220,1329,1820,1192,883,18250,6820,212
7721,336,60,150,1597,80,4,5110,3936,538
0,301,91,816,1173,395,19980,1851,450,341
972812,346,162,288,381,185,2713,8799,3559,1174
4294,185,169,211,4200,38,2805,4497,1728,359
13984,73,76,94,383,94,45670,9760,3825,171
689,83,174,816,1025,35,4110,19964,7924,6802
840,73,35,2889,3172,272,6183,23798,721,867
1733,135,598,148,26,386,120,11166,6582,227
1101,83,51,3,842,61,17669,125930,1000,976
979,280,145,658,1651,156,17193,17152,3612,41
841,18,52,236,3456,23,6483,2911,10873,600
4496,78,93,83,38,178,500,2575,82389,2520
3628,383,1424,102,19479,492,6382,16669,9572,253
4535,429,118,267,11667,3171,22803,11142,19724,324
4712,913,377,508,864,117,147,851,361,248
310,290,232,572,700,320,27597,16752,7823,1583
3536,71,158,542,1455,162,11518,11165,6428,196
3876,333,320,52,6476,782,1200,6843,3407,248
2545,166,302,252,1700,82,20000,1581,39531,175
737,321,129,10,1569,3,199,21036,20989,267
120,41,803,715,3878,352,1463,8988,2863,998
3296,201,1127,276,999,735,1866,12769,813,343
94,258,227,127,1405,336,832,116860,24698,283
1347,186,346,52,1313,48,7544,9206,7646,412
3256,155,786,326,3546,791,820,10004,6120,79
113,14,1343,1302,2865,639,4264,3161,570,1150
2836,210,598,236,115,195,8231,28189,10829,725
2137,433,4172,1090,2384,1018,103,1444,2471,1406
1613,162,770,452,1427,187,3557,3872,1866,2764
493,699,2161,86,1108,266,346,7040,2391,986
7497,482,536,1,723,38,38982,13224,2414,313
749,213,0,213,2267,231,5960,3975,3718,222
6122,185,0,240,33,184,1621,522,1203,922
7727,80,0,76,134,147,4835,3036,1643,254
3496,2741,0,303,449,1066,3611,14973,1367,936
1146,349,0,444,241,56,8924,14463,8923,266
793,476,0,458,498,87,6957,3039,7678,200
3285,988,0,269,1287,181,20202,10430,1983,8045
1807,514,0,41,1095,290,17247,6383,2809,568
5733,497,0,330,271,60,15345,29898,9781,277
18715,293,0,319,318,196,1000,36746,2014,598
5558,3691,0,661,3,68,348,10899,3011,1790
5530,677,0,32,918,175,7489,21371,1628,577
4570,812,0,45,1135,786,3950,18761,49,262
6841,354,0,256,1117,1288,52,14887,1396,506
1331,61,0,854,30,4022,3663,27361,526,158
2333,421,0,500,262,531,268,3883,1133,1127
3194,798,0,557,126,193,38402,9167,5388,292
560,232,0,225,1233,1330,2328,10141,9729,243
7243,1004,0,255,271,41,134,963,5605,423
5409,624,0,473,244,425,63,4343,4921,304
9413,1268,0,1705,4935,336,40415,1150,5875,2598
1169,353,0,501,14,493,12487,1439,5143,233
330,564,0,324,279,137,8484,1715,1721,589
3487,1001,0,251,510,214,1000,7089,3590,758
3977,1505,0,270,5544,390,8117,5320,6676,1024
10453,801,0,113,536,131,10,7073,3692,2206
5062,974,0,553,1561,227,522,11760,205,374
4880,0,0,353,1309,876,3021,7545,1889,577
4798,14529,0,140,795,89,1000,400,3825,1101
5170,10057,0,493,1772,1202,918,1274,514,145
1680,4593,0,408,1149,38,4974,775,1360,751
3222,5752,0,451,250,97,250,15689,604,1080
2838,10594,0,599,2961,1367,856,3800,4408,589
1132,2619,0,258,550,579,751,10283,14023,505
1798,12382,0,133,513,341,590,6576,2285,564
362,2741,0,276,2435,1583,3678,57,2605,1160
9005,3757,0,558,120,501,2536,14,1213,389
2839,8493,0,0,50,178,453,18382,2171,608
734,2681,0,219434,917,299,402,795,1638,277
1693,1890,0,1398,1430,43,2611,3985,375,113
880,1118,0,57,635,135,581,9190,1675,47
566,15411,0,346,3105,901,5052,5761,1047,610
490,7769,0,304,1567,376,22,11937,8743,308
3276,5475,0,60,2951,83,84041,6463,200,1106
4793,13534,0,224,442,330,1606,2963,10838,1
925,4628,0,735,1667,2163,0,3167,2081,265
177,3716,0,278,498,667,871726,626,1718,663
813,4781,0,775,2258,1260,10137,3153,685,274
151,1307,0,578,2336,405,917,16330,19567,118
100,18655,0,996,1053,232,262,1007,7000,624
364,2093,0,4469,1211,126,1497,2330,8678,673
1550,2864,0,234,1379,37,1043,7288,2351,683
529,3679,0,260,40,408,1661,11088,25572,413
1028,3974,0,1277,2973,84,1603,890,3487,740
1483,4838,0,2368,2308,95,7139,12870,4169,346
1011,794,0,154,1669,860,3347,6456,2901,65
1294,1304,0,588,4718,191,977,0,2872,118
112,2125,0,173,1013,452,162,1231386,130,80
444,1386,0,1610,2075,625,328,34219,2141,3678
1610,1621,0,344,2781,37,20302,2962,7626,1284
440,907,0,488,1020,558,8432,2730,996,771
100,777,0,547,2196,98,7430,1323,15203,236
822,277,0,811,8916,96,344,3928,5187,846
591,792,0,652,2215,659,101,7960,4563,183
591,290,0,497,11922,236,2811,12068,5999,669
3551,410,0,1464,1623,43,9745,34888,4863,206
261,611,0,192,3558,116,860,4243,1792,348
50,1215,0,1299,904,136,3743,3965,6481,424
1595,594,0,305,1370,811,3119,2307,6647,80
634,193,0,370,5907,811,663,847,363,14158
1055,701,0,394,1245,144,3505,9992,1398,3916
3340,384,0,601,876,5773,1014,63273,8369,721
1273,11,0,464,1418,226,1117,5334,2844,3393
1710,1701,0,375,386,2009,269,24831,1036,20172
1066,364,0,145,571,694,3371,15172,8523,63995
1152,315,0,449,694,384,247,9783,1983,39827
468,1348,0,688,1394,496,2379,1670,27044,21412
1247,600,0,735,106,390,77,18159,1557,7496
1039,1499,0,433,624,483,25730,5399,11261,3211
947,534,0,876,1797,647,1683,14200,4673,793
702,1005,0,331,2408,422,3549,7677,18951,15570
1614,1315,0,62,5484,391,1781,758,843,1646
2235,892,0,429,1364,577,343,1802,1198,2812
1820,207,0,988,1777,1246,152,30358,3602,6199
682,1817,0,287,1315,2515,1177,5983,4264,6167
830,1711,0,527,1797,1602,10120,10490,10111,9935
4498,983,0,748,1479,132,4929,5861,676,7783
1478,351,0,27775,4657,394,12887,17872,1774,3594
410,176,0,1772,7150,421,1938,7112,2275,3013
1970,202,0,925,13374,248,84,9718,10422,2456
645,147,0,585,5013,531,4912,7233,9741,12304
965,12219,0,1732,2313,186,81,834,5,1159
2101,2093,0,532,7310,419,2531,222,8763,987
1286,357,0,954,6859,406,1939,58976,2885,2290
1380,5471,0,491,5758,446,7116,8841,1167,16294
70,1256,0,7842,6961,115,1643,18937,3540,1567
1519,410,0,2257,393,489,1388,10342,4289,8148
1675,1320,0,912,4466,1271,4,4799,6143,8191
212,467,0,1528,2219,446,5602,9084,7099,1155
1876,1133,0,574,1528,839,12216,5469,1294,2635
3904,720,0,293,1354,444,11228,437,1575,2474
373,377,0,610,1060,345,13002,425,459,3392
5803,504,0,929,936,232,8311,3260,7004,1284
78,355,0,462,244,251,565,2505,7052,2226
531,716,0,230,1414,297,1819,923,5047,1809
909,371,0,429,9268,1118,71,2148,6152,1823
319,187,0,157,4369,225,188,8576,7057,2203
732,333,0,43,4866,747,731,8563,3084,1050
1102,169,0,1180,1835,694,25516,6692,5532,6666
3835,3466,0,54,1760,625,1575,7249,4138,10109
1013,408,0,3897,2124,643,1343,2767,1137,1275
1725,1677,0,1033,2558,175,130,3811,1052,1710
3377,841,0,244,1217,136,8575,5558,9038,1082
373,495,0,114,611,84,9486,6622,2959,203
1945,198,0,1513,3291,330,13610,770,3128,608
252,408,0,1064,1544,78,1920,11844,3400,1749
50,889,0,63,14389,584,2644,4720,1069,715
3521,2913,0,73,3303,125,251,18,3797,661
5578,144,0,3428,823,473,1281,9742,3368,175
2142,216,0,5680,946,76,13672,1294,15770,1554
606,168,0,385,2090,39,5226,495,8277,628
317,923,0,124,5423,1590,29066,1619,1271,716
142,158,0,313,3922,210,4762,1510,4745,125
313,1273,0,1939,4738,238,1000,9288,5464,3822
354,214,0,50595,4004,259,66,1369,3058,732
456,228,0,169,1284,186,1425,6248,2615,505
1912,1335,0,487,18949,308,299,4862,16069,390
608,859,0,3389,2779,144,1806,2265,10342,283
181,957,0,898,3599,574,246,1083,8415,2104
89,665,0,352,4131,6365,2381,198,150,257
1949,1378,0,1304,2913,14039,62663,2219,1673,1087
1272,81,0,2174,16446,920,4636,938,2026,3085
271,2137,0,717,3388,2016,6980,5459,35227,839
51,517,0,164,5068,3830,7976,9130,3445,474
1176,450,0,1399,3357,10453,473,3982,9731,624
403,44,0,2,6960,816,4300,8767,5422,2097
69,847,0,0,7779,1017,1604,6403,7198,219
1304,1660,0,391082,1217,448,6507,17794,4546,3332
328,366,0,640,1070,547,2345,4918,2719,2176
1479,985,0,1142,9126,688,8337,7951,6681,936
653,543,0,663,3255,370,1486,12996,1148,382
94,760,0,10,9096,241,636,1392,8015,230
2808,335,0,587,1654,350,7838,9999,1177,2369
1849,1255,0,695,1654,4177,4580,14,5327,1152
0,3321,0,1936,5786,5739,14688,323,6824,525
0,662,0,207,1333,252,13383,38782,1229,470
0,1014,0,2870,2041,555,9342,6686,2455,1281
0,524,0,648,5808,354,5149,7302,15941,549
0,4541,0,957,1463,49,256,2198,4288,800
0,1183,0,3290,15962,574,26728,997,3848,385
0,2434,0,884,5700,659,1050,1063,5578,384
0,1893,0,806,5035,2071,1567,2068,2893,746
0,683,0,1625,2315,286,46,1132,1658,790
0,4641,0,593,2172,344,1395,15834,6634,534
0,2050,0,865,1756,1988,9020,1333,5150,490
0,5912,0,193,2112,308,1369,9789,6905,895
0,281,0,1357,805,6270,553,8314,3079,430
0,6745,0,995,1656,1787,411,621,2750,149
0,833,0,838,430,630,3369,2583,19040,144
0,667,0,276,781,2324,244,3306,160,46
0,137,0,0,462,42,77837,3719,5871,1598
0,1411,0,2088,844,442,5457,23034,8050,1850
0,885,0,560,2956,1896,6683,1590,7845,857
0,486,0,1184,882,80,7489,1713,3257,3707
0,795,0,447,811,316,615,1082,6025,12986
0,131,0,1253,2499,371,58748,1664,1193,247
0,175,0,736,653,335,3606,3550,13854,523
0,144,0,556,969,393,2124,3961,3034,757
0,636,0,488,20651,950,137,8,11226,1540
0,682,0,1207,1532,371,142083,488,531,428
0,400,0,1077,133,1157,11418,747,0,2175
0,278,0,1115,3206,2076,14046,40409,0,862
0,210,0,352,2007,1293,3235,6586,0,131
0,267,0,3884,1470,1235,989,1541,0,1016
0,658,0,1154,1710,846,1560,690,0,2825
0,838,0,8766,6753,2046,722,342,0,11886
0,643,0,2158,3499,2687,8130,4046,0,343
0,1273,0,327,2385,2713,958,928,0,2830
0,1012,0,4225,5307,1525,31343,3445,0,80
0,196,0,309,1799,1755,3,497,0,7446
0,479,0,666,1931,0,1754,24733,0,557
0,193,0,514,9780,2777,900,2906,0,798
0,333,0,477,4797,688,79503,100,0,1026
0,1279,0,1470,3180,17,1741,2697,0,1207
0,294,0,1611,766,9244,747,486,0,1105
0,564,0,5206,3933,448,7433,7386,0,56
0,726,0,857,2640,1619,73,3098,0,6883
0,306,0,409,4047,579,86014,4740,0,306
0,584,0,536,5781,200,13380,1357,0,502
0,392,0,4152,2106,1771,1480,16890,0,1021
0,3443,0,1445,8020,210,4372,2393,0,701
0,1805,0,1601,5142,768,166,12483,0,827
0,530,0,793,0,590,65371,4695,0,129
0,155,0,1578,957,856,1650,259,0,1165
0,388,0,1014,1082,274,8747,7220,0,24813
0,1402,0,223,12706,12,48,1432,0,3778
0,997,0,502,7112,2341,266,9000,0,4200
0,755,0,794,1201,476,5136,6545,0,9373
0,460,0,861,788,461,1298,110,0,4768
0,424,0,104,215,77,2371,2555,0,1619
0,251,0,133,194,2795,4561,783,0,818
0,349,0,2156,1131,2704,109,900,0,1850
0,589,0,708,2979,540,1140,1648,0,936
0,357,0,432,1322,203,563,23613,0,204
0,235,0,530,686,246,2976,2062,0,698
0,383,0,263,358,329,6,318,0,580
0,284,0,682,1499,109,601,3739,0,329
0,375,0,1542,394,891,116,2000,0,1800
0,417,0,392,1410,47,1002,948,0,373
0,113,0,2358,2340,576,88,2114,0,678
0,176,0,293,1933,103,6310,522,0,469
0,246,0,410,1180,80,1694,3511,0,3220
0,705,0,564,391,2066,1279,1903,0,5746
0,230,0,763,1204,125,1838,2808,0,958
0,461,0,1094,2035,73,119,244,0,946
0,2348,0,492,768,315,1984,981,0,328
0,825,0,282,1005,284,790,1500,0,3663
0,286,0,508,749,459,570,1379,0,523
0,313,0,386,737,554,598,669,0,557
0,359,0,595,2359,4817,5049,1016,0,1516
0,221,0,485,1591,60,14503,802,0,3962
0,676,0,356,213,354,2145,8446,0,6556
0,972,0,10,4415,576,10617,4758,0,1059
0,1140,0,553,1065,647,507,6310,0,1477
0,1205,0,695,558,563,11,835,0,520
0,1274,0,1000,3584,50,1,1572,0,705
0,551,0,174,1210,130,1663,662,0,1834
0,476,0,885,968,66,12164,7034,0,1155
0,564,0,716,239,442,570,629,0,3422
0,432,0,829,309,770,0,2922,0,2230
0,360,0,355,1126,59,2178458,990,0,9785
0,847,0,554,3520,42,87,634,0,3288
0,868,0,1180,204,125,4328,2627,0,1606
0,1928,0,1332,1858,50,28699,1919,0,3560
0,244,0,2218,1104,59,580,15307,0,1373
0,702,0,1405,357,172,930,7075,0,2167
0,79,0,1596,2843,159,5728,6816,0,1815
0,301,0,262,1664,457,2000,722,0,1862
0,932,0,820,1105,165,200,6799,0,8308
0,400,0,21,336,533,3222,426,0,3985
0,399,0,338,6575,106,3620,5921,0,1590
0,951,0,1259,1107,5,2111,995,0,966
0,1487,0,1054,2410,145,16220,4275,0,6728
0,1907,0,408,475,389,2649,1571,0,1036
0,902,0,1,102,1132,2405,1856,0,584
0,721,0,237,12,441,1576,53,0,1338
0,1611,0,234,592,250,700,634,0,1780
0,741,0,1513,990,370,2046,2148,0,3026
0,237,0,458,1044,637,834,461,0,1477
0,489,0,196,2934,819,3428,2858,0,1104
0,144,0,499,478,498,32097,342,0,726
0,127,0,397,387,281,1530,1643,0,1305
0,311,0,60,123,274,21258,3295,0,493
0,396,0,303,42,32,3353,158,0,1092
0,162,0,328,763,56,550,1075,0,436
0,1409,0,501,158,178,2660,1851,0,1017
0,1387,0,605,1007,303,914,80,0,838
0,457,0,613,2916,4,1000,1801,0,301
0,250,0,196,280,67,2370,8368,0,1137
0,4,0,492,2123,10,3700,2418,0,473
0,500,0,2330,414,170,1930,1518,0,570
0,23,0,7,540,150,200,2500,0,148
0,4122,0,264,7609,2,2595,3482,0,523
0,894,0,364,539,18,9838,8753,0,1133
0,1350,0,397,2470,113,701,5859,0,793
0,1160,0,397,4155,72,1614,50829,0,396
0,447,0,134,851,222,8933,5089,0,1788
0,353,0,90,3877,20,21046,1671,0,573
0,89,0,329,3609,369,17260,11837,0,93
0,29,0,1255,7502,259,3115,151,0,3744
0,214,0,1860,8470,387,18631,1763,0,3488
0,890,0,78,263,160,7285,1626,0,730
0,945,0,565,854,28,2043,1377,0,2257
0,236,0,240,1237,93,189,9264,0,631
0,49,0,4,6786,492,2236,679,0,333
0,48,0,264,610,317,1123,190,0,2361
0,247,0,353,46,2627,374,2749,0,1361
0,508,0,234,391,118,1296,8228,0,685
0,123,0,277,383,83,5534,2949,0,750
0,97,0,3099,896,143,997,153,0,1278
0,180,0,123,955,1266,8517,8882,0,549
0,1977,0,491,547,838,3380,769,0,1436
0,183,0,327,581,473,9127,11947,0,1290
0,454,0,2095,2667,429,25656,4817,0,5071
0,203,0,742,407,616,25651,5857,0,3338
0,8,0,727,8904,57,13400,0,0,627
0,141,0,1500,1108,170,6580,2584647,0,531
0,624,0,591,2811,9,1581,15577,0,1157
0,18,0,50,744,259,2905,3150,0,390
0,147,0,865,134,39,27491,2963,0,0
0,54,0,476,273,3492,2010,1087,0,0
0,12,0,149,1801,629,60,1356,0,0
0,66,0,180,79,1348,1663,5166,0,0
0,738,0,511,366,588,4120,629,0,0
0,77,0,454,942,722,200,622,0,0
0,82,0,201,758,121,1716,15678,0,0
0,29,0,462,216,564,4758,14310,0,0
0,35,0,2317,912,48,3000,7843,0,0
0,226,0,2656,1160,96,26595,17802,0,0
0,432,0,135,250,295,3940,14943,0,0
0,810,0,290,5919,293,3080,12766,0,0
0,202,0,1519,308,325,1142,4245,0,0
0,362,0,261,5937,695,5229,15104,0,0
0,148,0,1398,373,299,1316,2757,0,0
0,50,0,676,11123,963,4073,6495,0,0
0,98,0,2932,1902,270,2173,2415,0,0
0,117,0,868,336,285,523,20036,0,0
0,225,0,120,168,492,2020,14316,0,0
0,112,0,1222,970,1262,1685,8084,0,0
0,487,0,1743,718,13417,1834,984,0,0
0,365,0,431,1978,1151,3074,9329,0,0
0,123,0,1046,18064,1016,29203,15517,0,0
0,176,0,1110,589,789,2567,8334,0,0
0,80,0,1025,115,859,352,1728,0,0
0,1,0,955,8478,283,11927,8332,0,0
0,79,0,1640,4628,775,8818,310,0,0
0,156,0,638,538,1465,3273,14002,0,0
