Id;TotalIntensity;AverageIntensity
8053475328;7;116667
8053475328;79;1316667
8053475328;45;75
8053475328;7;116667
8053475328;23;383333
8053475328;24;4
8053475328;166;2766667
8053475328;57;95
8053475328;7;116667
8053475328;36;6
8053475328;8;133333
8053475328;0;0
8053475328;3;5
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;17;283333
8053475328;2;33333
8053475328;21;35
8053475328;77;1283333
8053475328;28;466667
8053475328;4;66667
8053475328;7;116667
8053475328;37;616667
8053475328;32;533333
8053475328;143;2383333
8053475328;81;135
8053475328;39;65
8053475328;7;116667
8053475328;7;116667
8053475328;4;66667
8053475328;3;5
8053475328;10;166667
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;12;2
8053475328;45;75
8053475328;65;1083333
8053475328;8;133333
8053475328;1;16667
8053475328;2;33333
8053475328;29;483333
8053475328;16;266667
8053475328;103;1716667
8053475328;0;0
8053475328;43;716667
8053475328;4;66667
8053475328;1;16667
8053475328;6;1
8053475328;12;2
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;3;5
8053475328;14;233333
8053475328;97;1616667
8053475328;4;66667
8053475328;20;333333
8053475328;30;5
8053475328;10;166667
8053475328;4;66667
8053475328;64;1066667
8053475328;36;6
8053475328;2;33333
8053475328;6;1
8053475328;1;16667
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;118;1966667
8053475328;20;333333
8053475328;7;116667
8053475328;35;583333
8053475328;46;766667
8053475328;27;45
8053475328;14;233333
8053475328;21;35
8053475328;1;16667
8053475328;14;233333
8053475328;17;283333
8053475328;12;2
8053475328;6;1
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;24;4
8053475328;26;433333
8053475328;54;9
8053475328;50;833333
8053475328;1;16667
8053475328;6;1
8053475328;11;183333
8053475328;18;3
8053475328;180;3
8053475328;30;5
8053475328;37;616667
8053475328;9;15
8053475328;7;116667
8053475328;0;0
8053475328;1;16667
8053475328;15;25
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8053475328;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;6;1
8253242879;13;216667
8253242879;5;83333
8253242879;8;133333
8253242879;11;183333
8253242879;6;1
8253242879;23;383333
8253242879;2;33333
8253242879;4;66667
8253242879;11;183333
8253242879;5;83333
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;1;16667
8253242879;91;1516667
8253242879;17;283333
8253242879;8;133333
8253242879;10;166667
8253242879;6;1
8253242879;17;283333
8253242879;1;16667
8253242879;1;16667
8253242879;2;33333
8253242879;7;116667
8253242879;6;1
8253242879;15;25
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;82;1366667
8253242879;94;1566667
8253242879;18;3
8253242879;11;183333
8253242879;27;45
8253242879;9;15
8253242879;18;3
8253242879;20;333333
8253242879;5;83333
8253242879;9;15
8253242879;1;16667
8253242879;12;2
8253242879;11;183333
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;4;66667
8253242879;52;866667
8253242879;42;7
8253242879;6;1
8253242879;37;616667
8253242879;19;316667
8253242879;0;0
8253242879;8;133333
8253242879;5;83333
8253242879;6;1
8253242879;14;233333
8253242879;8;133333
8253242879;8;133333
8253242879;12;2
8253242879;7;116667
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;14;233333
8253242879;21;35
8253242879;9;15
8253242879;0;0
8253242879;4;66667
8253242879;2;33333
8253242879;0;0
8253242879;14;233333
8253242879;21;35
8253242879;10;166667
8253242879;5;83333
8253242879;13;216667
8253242879;12;2
8253242879;1;16667
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;0;0
8253242879;14;233333
8253242879;15;25
8253242879;17;283333
8253242879;9;15
8253242879;9;15
8253242879;11;183333
8253242879;3;5
8378563200;3;5
8378563200;2;33333
8378563200;0;0
8378563200;1;16667
8378563200;3;5
8378563200;1;16667
8378563200;0;0
8378563200;1;16667
8378563200;10;166667
8378563200;8;133333
8378563200;11;183333
8378563200;21;35
8378563200;7;116667
8378563200;17;283333
8378563200;9;15
8378563200;0;0
8378563200;6;1
8378563200;6;1
8378563200;0;0
8378563200;5;83333
8378563200;4;66667
8378563200;8;133333
8378563200;9;15
8378563200;2;33333
8378563200;0;0
8378563200;0;0
8378563200;2;33333
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;3;5
8378563200;2;33333
8378563200;0;0
8378563200;20;333333
8378563200;18;3
8378563200;5;83333
8378563200;0;0
8378563200;8;133333
8378563200;2;33333
8378563200;14;233333
8378563200;12;2
8378563200;1;16667
8378563200;3;5
8378563200;5;83333
8378563200;2;33333
8378563200;15;25
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;3;5
8378563200;0;0
8378563200;1;16667
8378563200;12;2
8378563200;165;275
8378563200;9;15
8378563200;4;66667
8378563200;14;233333
8378563200;22;366667
8378563200;2;33333
8378563200;18;3
8378563200;9;15
8378563200;7;116667
8378563200;1;16667
8378563200;5;83333
8378563200;4;66667
8378563200;1;16667
8378563200;8;133333
8378563200;4;66667
8378563200;7;116667
8378563200;12;2
8378563200;1;16667
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;14;233333
8378563200;0;0
8378563200;8;133333
8378563200;25;416667
8378563200;20;333333
8378563200;36;6
8378563200;15;25
8378563200;4;66667
8378563200;118;1966667
8378563200;5;83333
8378563200;5;83333
8378563200;15;25
8378563200;52;866667
8378563200;17;283333
8378563200;7;116667
8378563200;8;133333
8378563200;12;2
8378563200;9;15
8378563200;4;66667
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;2;33333
8378563200;0;0
8378563200;8;133333
8378563200;17;283333
8378563200;31;516667
8378563200;10;166667
8378563200;11;183333
8378563200;21;35
8378563200;20;333333
8378563200;25;416667
8378563200;3;5
8378563200;22;366667
8378563200;16;266667
8378563200;2;33333
8378563200;24;4
8378563200;8;133333
8378563200;0;0
8378563200;7;116667
8378563200;1;16667
8378563200;6;1
8378563200;8;133333
8378563200;1;16667
8378563200;0;0
8378563200;1;16667
8378563200;2;33333
8378563200;0;0
8378563200;0;0
8378563200;7;116667
8378563200;11;183333
8378563200;21;35
8378563200;7;116667
8378563200;2;33333
8378563200;1;16667
8378563200;9;15
8378563200;4;66667
8378563200;12;2
8378563200;8;133333
8378563200;4;66667
8378563200;10;166667
8378563200;14;233333
8378563200;5;83333
8378563200;5;83333
8378563200;14;233333
8378563200;14;233333
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;4;66667
8378563200;0;0
8378563200;9;15
8378563200;8;133333
8378563200;1;16667
8378563200;24;4
8378563200;14;233333
8378563200;51;85
8378563200;82;1366667
8378563200;19;316667
8378563200;96;16
8378563200;55;916667
8378563200;8;133333
8378563200;4;66667
8378563200;1;16667
8378563200;11;183333
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;3;5
8378563200;2;33333
8378563200;0;0
8378563200;0;0
8378563200;2;33333
8378563200;7;116667
8378563200;7;116667
8378563200;13;216667
8378563200;0;0
8378563200;26;433333
8378563200;22;366667
8378563200;26;433333
8378563200;4;66667
8378563200;9;15
8378563200;7;116667
8378563200;11;183333
8378563200;13;216667
8378563200;2;33333
8378563200;7;116667
8378563200;3;5
8378563200;2;33333
8378563200;1;16667
8378563200;0;0
8378563200;2;33333
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;2;33333
8378563200;1;16667
8378563200;7;116667
8378563200;2;33333
8378563200;18;3
8378563200;9;15
8378563200;65;1083333
8378563200;32;533333
8378563200;28;466667
8378563200;10;166667
8378563200;13;216667
8378563200;12;2
8378563200;6;1
8378563200;3;5
8378563200;8;133333
8378563200;1;16667
8378563200;4;66667
8378563200;3;5
8378563200;7;116667
8378563200;9;15
8378563200;4;66667
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;3;5
8378563200;5;83333
8378563200;2;33333
8378563200;18;3
8378563200;13;216667
8378563200;8;133333
8378563200;28;466667
8378563200;18;3
8378563200;4;66667
8378563200;2;33333
8378563200;7;116667
8378563200;6;1
8378563200;9;15
8378563200;13;216667
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;11;183333
8378563200;165;275
8378563200;8;133333
8378563200;18;3
8378563200;110;1833333
8378563200;14;233333
8378563200;13;216667
8378563200;16;266667
8378563200;5;83333
8378563200;6;1
8378563200;9;15
8378563200;12;2
8378563200;10;166667
8378563200;25;416667
8378563200;4;66667
8378563200;9;15
8378563200;3;5
8378563200;5;83333
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;9;15
8378563200;165;275
8378563200;9;15
8378563200;15;25
8378563200;112;1866667
8378563200;9;15
8378563200;8;133333
8378563200;12;2
8378563200;8;133333
8378563200;19;316667
8378563200;4;66667
8378563200;11;183333
8378563200;16;266667
8378563200;4;66667
8378563200;13;216667
8378563200;4;66667
8378563200;12;2
8378563200;8;133333
8378563200;3;5
8378563200;3;5
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;4;66667
8378563200;165;275
8378563200;10;166667
8378563200;14;233333
8378563200;40;666667
8378563200;14;233333
8378563200;19;316667
8378563200;11;183333
8378563200;5;83333
8378563200;8;133333
8378563200;1;16667
8378563200;15;25
8378563200;11;183333
8378563200;10;166667
8378563200;11;183333
8378563200;9;15
8378563200;8;133333
8378563200;1;16667
8378563200;3;5
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;10;166667
8378563200;165;275
8378563200;8;133333
8378563200;16;266667
8378563200;112;1866667
8378563200;23;383333
8378563200;10;166667
8378563200;46;766667
8378563200;13;216667
8378563200;12;2
8378563200;12;2
8378563200;18;3
8378563200;8;133333
8378563200;11;183333
8378563200;12;2
8378563200;1;16667
8378563200;4;66667
8378563200;3;5
8378563200;1;16667
8378563200;11;183333
8378563200;2;33333
8378563200;0;0
8378563200;1;16667
8378563200;3;5
8378563200;0;0
8378563200;1;16667
8378563200;3;5
8378563200;0;0
8378563200;0;0
8378563200;10;166667
8378563200;6;1
8378563200;6;1
8378563200;0;0
8378563200;20;333333
8378563200;23;383333
8378563200;34;566667
8378563200;24;4
8378563200;0;0
8378563200;11;183333
8378563200;12;2
8378563200;4;66667
8378563200;14;233333
8378563200;9;15
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;4;66667
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;9;15
8378563200;11;183333
8378563200;6;1
8378563200;3;5
8378563200;10;166667
8378563200;2;33333
8378563200;9;15
8378563200;6;1
8378563200;8;133333
8378563200;14;233333
8378563200;8;133333
8378563200;5;83333
8378563200;3;5
8378563200;0;0
8378563200;6;1
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;11;183333
8378563200;165;275
8378563200;9;15
8378563200;13;216667
8378563200;104;1733333
8378563200;19;316667
8378563200;17;283333
8378563200;12;2
8378563200;37;616667
8378563200;7;116667
8378563200;16;266667
8378563200;12;2
8378563200;31;516667
8378563200;29;483333
8378563200;30;5
8378563200;5;83333
8378563200;10;166667
8378563200;0;0
8378563200;2;33333
8378563200;0;0
8378563200;1;16667
8378563200;4;66667
8378563200;0;0
8378563200;1;16667
8378563200;14;233333
8378563200;165;275
8378563200;10;166667
8378563200;18;3
8378563200;103;1716667
8378563200;18;3
8378563200;16;266667
8378563200;16;266667
8378563200;10;166667
8378563200;40;666667
8378563200;19;316667
8378563200;10;166667
8378563200;17;283333
8378563200;17;283333
8378563200;18;3
8378563200;12;2
8378563200;4;66667
8378563200;17;283333
8378563200;4;66667
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;3;5
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;5;83333
8378563200;11;183333
8378563200;22;366667
8378563200;81;135
8378563200;10;166667
8378563200;12;2
8378563200;2;33333
8378563200;19;316667
8378563200;2;33333
8378563200;19;316667
8378563200;3;5
8378563200;9;15
8378563200;15;25
8378563200;6;1
8378563200;9;15
8378563200;0;0
8378563200;0;0
8378563200;4;66667
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;11;183333
8378563200;165;275
8378563200;8;133333
8378563200;19;316667
8378563200;88;1466667
8378563200;31;516667
8378563200;15;25
8378563200;42;7
8378563200;90;15
8378563200;8;133333
8378563200;0;0
8378563200;19;316667
8378563200;23;383333
8378563200;11;183333
8378563200;8;133333
8378563200;11;183333
8378563200;5;83333
8378563200;1;16667
8378563200;3;5
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;19;316667
8378563200;13;216667
8378563200;3;5
8378563200;17;283333
8378563200;127;2116667
8378563200;35;583333
8378563200;15;25
8378563200;93;155
8378563200;16;266667
8378563200;4;66667
8378563200;30;5
8378563200;11;183333
8378563200;14;233333
8378563200;9;15
8378563200;17;283333
8378563200;16;266667
8378563200;13;216667
8378563200;0;0
8378563200;1;16667
8378563200;3;5
8378563200;0;0
8378563200;0;0
8378563200;2;33333
8378563200;3;5
8378563200;8;133333
8378563200;0;0
8378563200;0;0
8378563200;7;116667
8378563200;6;1
8378563200;6;1
8378563200;12;2
8378563200;24;4
8378563200;11;183333
8378563200;12;2
8378563200;5;83333
8378563200;0;0
8378563200;4;66667
8378563200;11;183333
8378563200;12;2
8378563200;9;15
8378563200;6;1
8378563200;5;83333
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;3;5
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;11;183333
8378563200;12;2
8378563200;5;83333
8378563200;11;183333
8378563200;111;185
8378563200;20;333333
8378563200;11;183333
8378563200;4;66667
8378563200;7;116667
8378563200;8;133333
8378563200;31;516667
8378563200;43;716667
8378563200;28;466667
8378563200;26;433333
8378563200;9;15
8378563200;2;33333
8378563200;0;0
8378563200;1;16667
8378563200;1;16667
8378563200;0;0
8378563200;0;0
8378563200;8;133333
8378563200;165;275
8378563200;9;15
8378563200;12;2
8378563200;14;233333
8378563200;19;316667
8378563200;18;3
8378563200;48;8
8378563200;101;1683333
8378563200;13;216667
8378563200;17;283333
8378563200;12;2
8378563200;19;316667
8378563200;15;25
8378563200;75;125
8378563200;9;15
8378563200;11;183333
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;0;0
8378563200;1;16667
8378563200;0;0
8378563200;9;15
8378563200;165;275
8378563200;10;166667
8378563200;15;25
8378563200;107;1783333
8378563200;8;133333
8378563200;23;383333
8378563200;8;133333
8378563200;81;135
8378563200;19;316667
8378563200;15;25
8378563200;38;633333
8378563200;12;2
8378563200;12;2
8378563200;3;5
8378563200;13;216667
8378563200;15;25
8378563200;0;0
8378563200;1;16667
8378563200;3;5
8378563200;1;16667
8378563200;1;16667
8378563200;1;16667
8378563200;0;0
8378563200;9;15
8378563200;165;275
8378563200;12;2
8378563200;20;333333
8378563200;16;266667
8378563200;19;316667
8378563200;19;316667
8378563200;13;216667
8378563200;16;266667
8378563200;12;2
8378563200;17;283333
8378563200;20;333333
8378563200;21;35
8378563200;4;66667
8378563200;13;216667
8378563200;5;83333
